nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
-437.5755230397532,-156.02972129035476,2435.798606127654,-419.46120210334556,-191.9639213042957,2435.378705655079,-404.40169390874485,-191.8306766736645,2435.154799780496,-390.15879322382284,-191.43551481301105,2436.247551199858,-450.68736589660955,-189.47623561707377,2452.7548276266216,-460.16765609464596,-187.09457789373448,2463.3352070459596,-469.1095099692664,-185.13747111788976,2476.053406043432,-357.1809917728199,-176.72767127275327,2468.011850664624,-465.7040436370809,-170.6440195844955,2518.9049719051527,-409.0020503931527,-121.04340779216271,2439.804504595236,-449.96444630662245,-117.25281669794803,2460.0975674320234,-227.21953143843552,38.025578945690235,2447.3100787368285,-532.0895097301765,37.84915846493574,2638.7596419429706,-412.73864887849845,254.8807655062904,2340.39788307795,-536.3651377039645,242.69853722534995,2444.357044213523,-518.4380082111139,73.97259590103722,2462.267014324798,-533.1381376125275,74.11323132170092,2249.129110325991,-558.9869270909824,24.09457485875373,2440.64264633404,,,,-530.6153847232855,3.0788807091855475,2414.9798288121187,,,,-514.7123249856782,19.457211402671874,2411.098547987465,,,,-194.42600089231595,557.4026946742184,2717.725717855563,-409.46448559888603,559.6695102455412,2801.8885456256985,-268.5305535317833,785.371780388732,2377.04616600977,-610.1101441685921,777.0217789639958,2522.227782528633,-217.93030934199163,1180.7292617790818,2566.6672763697607,-511.97867798505916,1170.186910025439,2690.5589694089576,-215.60745701999127,1262.7116631208341,2646.6183738149075,-481.81496888875887,1319.1553788892097,2899.4084393853345,-252.33941298691968,1246.633154831391,2394.641652218707,-629.475338486931,1224.2408322159647,2545.662617820783
-431.92506230964136,-205.72046575156133,2442.89967610685,-412.0231856947927,-241.05611351013732,2444.1176900564415,-396.78768691908505,-240.85075154093573,2444.411125159957,-382.3424953149845,-240.53979632446533,2446.189679233335,-445.61005294576796,-238.5793877881365,2458.7806574920473,-455.3880837331083,-236.45416255269674,2469.4504515485037,-464.33128077041056,-234.5848257954579,2482.499242104257,-351.6175231573526,-225.86667273016084,2477.087754994838,-462.93193092959325,-219.62326854803825,2524.5018740674477,-402.37823821529196,-170.4845027532087,2449.8109083591467,-445.5350475853516,-167.7402002804409,2466.353559797931,-225.21283143613778,-6.865292407926894,2452.9398967920492,-532.102394095635,-9.185685948107778,2638.6921489821016,-410.2557195750893,204.76019171480704,2342.5594131522575,-532.7807649436662,198.72281575237932,2447.239055497806,-518.0891994713104,26.589558233906814,2465.4010530939768,-494.93552933939236,30.669124687611056,2285.9685418308327,-557.5763526265166,-21.33742716049503,2487.4112245555507,,,,-529.8582652453003,-41.307320789270975,2447.8355777769684,,,,-515.7217602421306,-24.24261082386274,2409.376093757785,,,,-201.95014951033744,526.7044588785953,2706.7878081216813,-414.4261210889832,527.4985395329055,2791.0651128580494,-268.22881058119185,785.0467789225153,2377.891064026574,-611.3971843280958,775.8866066991478,2518.182319355023,-219.00292454180516,1181.798310558788,2566.3118796991494,-511.74480780621593,1170.891083390588,2690.588814495757,-216.48809876063467,1262.1336900864642,2644.255678863901,-482.3722797096042,1318.9642309913902,2897.1591503013738,-257.13550384584755,1241.8069383295576,2389.9760656589833,-631.2702425302223,1225.1476142132406,2542.55379310528
-427.62778726409323,-256.0728018027853,2449.186038938683,-406.75863753867077,-290.8657622662063,2451.7856230327966,-391.35947071621047,-290.9620886519766,2453.21874747945,-376.63461546800187,-290.65582119676446,2455.565419673363,-441.69248244196365,-288.10589276265137,2464.907358993726,-451.2440583712142,-286.5068802483223,2475.840279276107,-459.7031173724417,-285.277643246356,2490.3808587417607,-346.6598875503684,-275.5678822477081,2486.4979604250757,-459.0594089280671,-269.4152322915812,2531.998684716507,-397.3933898452887,-220.09751185775667,2459.2472090329697,-441.4679199561578,-218.26397822318074,2473.395831744383,-222.42461204071668,-53.119049104194005,2459.552807111565,-531.5958418258278,-56.399266738340486,2639.2639120489685,-407.37021786473764,155.56570185242987,2345.280466754062,-526.5663087649679,155.50433741788743,2433.337627586621,-516.9318297018499,-20.226548618474528,2469.853972766775,-471.0183445818914,-19.1582854827117,2297.9004858680937,-556.4848369910914,-67.17754268877206,2522.0466085301427,,,,-528.5078919172292,-87.6947752308401,2498.3296911849247,,,,-516.2500030034416,-67.20572588026147,2407.695380538686,,,,-208.83343964408465,495.0618172147449,2694.7625513321077,-418.4964641990376,494.9618030432059,2783.5090950197136,-267.3630082424945,781.6898332646399,2379.86006766416,-610.7779962825005,772.461971186445,2516.0615269647014,-219.4463958742963,1183.1945375376533,2567.05063753366,-511.7333094109687,1171.154744903023,2691.1646575059185,-216.94560757365502,1263.4232195022933,2644.4275928798966,-482.63515626137115,1318.5048130995551,2896.107310231062,-254.17855303674583,1239.9643406344298,2391.926065016695,-630.4088414931998,1223.5979979180684,2545.0311531596594
-424.315727368766,-305.4075375422858,2455.2022658355277,-403.4460566479209,-339.95539757486665,2458.274212357486,-388.0279560271832,-340.2120212424349,2460.25959815156,-372.9846711394329,-339.6995310819509,2462.584496741963,-438.2791595007078,-337.1842823994126,2470.2340637507978,-447.1928786165232,-336.2361119482996,2481.6619038047493,-455.1677021309523,-335.66389910773444,2497.0604543287473,-341.7891596863658,-324.6823331209055,2495.99315952047,-453.7988136962404,-319.48353146693773,2540.774081228889,-394.39352112487995,-268.949346330538,2466.0302857850565,-438.0637366000184,-268.41240429911704,2479.8341266788093,-219.23221955859646,-99.83232327098423,2465.4832410616928,-530.758530091216,-103.50364826046501,2641.3360101377484,-405.3151971046543,106.35143188309773,2349.1164588298384,-519.5279388102098,100.413674931407,2442.0815885184884,-514.493028084805,-69.38554844136675,2475.386600088031,-489.0791489885398,-70.31680568654419,2279.4436533891494,-552.2991182224823,-116.344766499142,2516.8017435486577,,,,-525.8733729187139,-136.87427094564745,2537.3143236859064,,,,-515.4870566110776,-112.57297651004137,2407.681979702923,,,,-215.42659854712798,465.9724772036977,2680.182242829451,-424.70102766363647,464.88442526226135,2773.6667593581415,-266.09034490505724,774.6108017616912,2383.568612118251,-608.9955354125497,768.0804221166954,2517.060187341047,-219.51122341698547,1184.4543299265706,2568.0676311864027,-512.3675876548748,1171.5319919833848,2691.974225183,-216.6091133631619,1264.318759972221,2645.8929009494386,-482.73972954742356,1317.494146503153,2896.0559878466265,-245.3000397636106,1244.3706607995132,2402.520989445423,-630.4206009818113,1228.27393076911,2552.5085078057664
-421.02083116998153,-351.1597797664284,2461.4498061559566,-400.5969973775992,-384.7373627269816,2464.129361277034,-385.53550416121965,-384.80464897226204,2465.428595415304,-370.7119056704049,-384.22428855503483,2467.27756825952,-434.0944993505483,-382.90730652641963,2476.0592270138613,-442.5454679132085,-382.5360321639688,2488.0366442288955,-450.31813094205546,-382.5116580457809,2503.0832848006303,-338.70856037469537,-370.16200823947497,2503.0774093035025,-447.12087975950186,-366.9954427770257,2550.635970615374,-392.9295259474228,-313.86574617941426,2470.6328427050107,-434.7567108881376,-314.78511585299356,2484.9669001709663,-215.71567277176433,-145.35255098595547,2470.775539100927,-529.9043095830007,-149.63479195886327,2643.4076053593817,-403.3546178649016,57.36209951725603,2352.6016328809465,-516.015384052026,43.48721069047156,2454.7081014007995,-512.4659003224201,-121.13773764942111,2479.759031680018,-470.4653771911833,-120.62647319391003,2294.925385726181,-547.08122724054,-168.01504225982268,2520.8452529173405,,,,-524.6809293345448,-186.71976562285133,2531.0059153102816,,,,-514.9050140521739,-160.80262820144873,2408.505587437483,,,,-222.26176872384534,438.018756103058,2663.4969323166233,-433.3720634198815,437.03984296870107,2760.1829987417645,-263.96359373711886,764.2403193003629,2388.0067363918865,-606.7392045428745,760.8964510875469,2520.8270675115955,-218.5679896316034,1185.2174872917203,2569.9410385753526,-513.6075221108251,1171.1934425334753,2691.8897926895943,-215.2982720051357,1265.3164889821123,2648.575800766167,-482.9623839406037,1315.358509848403,2892.910497590795,-239.99188902354587,1248.7432089141023,2408.2421790647127,-631.5001737968493,1232.36695553298,2554.3942401563036
-417.19623553422184,-393.23362700519726,2467.10186505014,-397.2803145277712,-426.0189602004512,2469.6636116358786,-382.7183258155827,-425.93927437549615,2470.2391432875856,-368.40129418736984,-425.36231831546235,2471.3450838017097,-429.1374475849814,-425.19299499162133,2482.5213697862746,-437.50871434047264,-424.91175315376427,2493.9578465263207,-445.29046209395926,-425.0785186491571,2508.076582032315,-336.7671687486555,-411.4989098990815,2508.0818048105193,-441.19275414337085,-410.1343052371915,2558.6118161466848,-391.3591182168956,-355.2763083430064,2473.549852916236,-430.9195891297668,-357.8989313053216,2488.2177786951033,-211.32971692444858,-188.85402600624593,2476.110001286698,-529.3230007595214,-192.04201344532288,2643.577086091592,-397.01177410302637,7.571646531450145,2359.8419303907312,-512.6763029069201,-8.500858748861203,2487.0768220533246,-508.81984412705634,-168.36355881909248,2482.4095675159815,-473.7834808058762,-167.1163782909985,2304.073133740868,-539.7158422318844,-214.841679204403,2524.3241065063335,,,,-521.7704331639559,-231.13985125606007,2531.3544774355914,,,,-513.4457778959693,-205.56862872879833,2407.682844691805,,,,-227.44310665664804,412.0430503040291,2647.213453407366,-442.49336874836905,411.1806845520979,2743.8029114775345,-256.96113702857974,756.1667542169021,2398.516596803077,-605.1861026108245,749.9565740356636,2525.1747621198742,-217.17202463954962,1186.4447311287292,2572.0833124071232,-514.5058453265818,1171.43668128243,2693.0817121473447,-214.36544093817525,1266.249662256088,2650.3340526615093,-482.92991907600987,1315.7487259069717,2893.2960795008453,-237.70393009851733,1251.7254281841388,2409.2386083952597,-633.277352735492,1237.1664832594101,2560.9045178096053
-412.67686454613744,-429.65859481978083,2473.7637531536493,-392.95348053211274,-462.9374261711137,2476.797892769843,-378.58590528089724,-462.36734834570694,2476.7161238011986,-364.38480795236114,-461.1671748314826,2476.9313019168985,-423.84371990211787,-462.26305951564393,2490.480058599201,-432.3530061119461,-461.4489833052417,2500.8314197464924,-440.46362174654496,-461.1850375526909,2513.5663113165265,-333.80607673466557,-447.17508775573526,2513.6927108410828,-436.8573372120603,-446.63071664164437,2564.462007227009,-388.25535283783694,-389.8426453677877,2478.111890850755,-426.82430254642566,-393.8753530492718,2491.869967279928,-207.4509373080643,-227.70618267912187,2482.171333065627,-529.0427986740525,-228.304916581371,2643.073352630094,-388.72263536898294,-38.44635672403844,2366.6572426929997,-509.819183983358,-47.90108979573671,2507.348847074034,-504.5414993271727,-207.77337927304072,2486.241022495825,-473.0223541481236,-207.83903397799796,2314.1911571593046,-533.1408066497049,-250.84883325836296,2530.6713372534796,-462.41251880125435,-210.19982081340314,2111.590362822949,-519.0118887793852,-266.696463800113,2535.1069845793054,-432.1539780846688,-221.69289248698158,2118.606332195385,-511.8203192293629,-241.29281155234213,2408.567997210871,,,,-231.81664536554803,387.91821600843735,2631.184104386341,-451.3124924640739,387.6131687236952,2725.1148552084956,-248.02817701748472,751.3498396604975,2413.3547999681623,-601.7021343809838,738.999206526053,2532.664577869881,-215.87509572204806,1186.5857413580245,2573.2132850251846,-514.8049240281855,1172.1358041673284,2695.3259419290553,-213.87571871294898,1266.2496956947796,2650.4794297193953,-483.02867015106995,1318.3646576216865,2897.547955787425,-237.09080251440486,1251.707857448402,2407.013174914123,-634.3144947130527,1237.4694364172315,2566.554047191219
-408.4229843697874,-458.84200380506866,2478.3359867285853,-388.16779395278456,-492.16661721945144,2483.1171675095566,-373.16506594892326,-491.3232992353201,2483.38345216755,-358.60986150625655,-489.95074722242464,2483.4770652323914,-419.82685873602225,-491.3869456220848,2495.580516902135,-428.6775047755382,-490.4750708667619,2505.0495322722363,-437.1002530630343,-490.0167169084397,2516.689705686078,-329.2713179284423,-478.04823034526225,2522.1536743186925,-435.07382215470267,-476.5802760646076,2566.772355077791,-383.285892448808,-417.8757230233267,2483.806258361322,-423.50872189432016,-421.87417310812725,2495.0571410225994,-204.75931674345907,-262.4198826510183,2487.986264970754,-528.7028586290855,-259.39065457131545,2644.114585115801,-381.50435098335925,-81.19856986341755,2370.757361468953,-508.2959768423608,-85.64131853782789,2512.740880002019,-498.13985750862685,-242.8906024752435,2493.9780048091616,-495.2451696058709,-241.7811923734472,2311.277591779537,-525.2488627498644,-281.6176855849166,2542.058355446501,-492.0647077256183,-245.89877512836583,2130.7753647094955,-515.818531226703,-296.66275141405424,2545.3686015737253,-429.27075309454494,-255.92790156966117,2125.9770449337693,-509.841833403264,-269.5534341452991,2413.951551904941,-425.09851347732695,-250.16232095795567,2146.227098158306,-236.28364512365252,367.12652601987946,2614.8279793571714,-460.33438551715886,366.8946956807231,2705.8760698502056,-240.49782383468147,747.4151239390131,2429.6976021301875,-596.4601314201016,730.8430054631908,2546.3276759286978,-215.05020106237993,1186.2928990357773,2573.583982967163,-515.233397775057,1172.756123270917,2698.3436121416853,-213.85793503735118,1265.756163519156,2649.8011259808127,-485.2242732092003,1318.5663800226148,2900.415191348793,-236.274132259967,1250.8321106945878,2404.78656005069,-634.5991616155038,1237.7692781838318,2569.6741676165643
-404.1540723995621,-481.3684555849255,2481.824167349555,-383.0116630190022,-514.1687810791161,2488.002387032554,-366.7957609813814,-513.5139400758162,2489.641072944696,-352.1078738109062,-512.356035701398,2490.1202893981117,-416.59766585503934,-513.3677914879913,2499.5542200101136,-425.9104577183863,-512.5237392635574,2508.5781655965834,-434.85484930149545,-511.8478007933026,2519.8718743057234,-324.46582835923766,-502.14728901185606,2530.7785791203523,-434.3353496889729,-497.45051421172104,2570.467265146507,-377.97965148002334,-439.94740134667916,2489.725302554068,-420.2268850918258,-442.7128569696185,2499.025552482934,-202.53686620207927,-288.7490745998199,2493.195554894073,-527.741991988556,-285.489638157655,2647.9774598470717,-376.81968216180513,-115.0202416173988,2370.1479953075077,-508.39585913015713,-113.52656495983977,2493.744520481674,-492.5168114205736,-272.53477417200963,2504.7679807633235,-497.1229862451305,-266.34935439308543,2313.635670131239,-519.2651491055402,-304.5171529167111,2559.1624939004487,-516.4440780710036,-270.1962782147463,2137.4762630899486,-514.0595793095661,-321.3732556210218,2562.8409163006427,-426.8702496783993,-279.26743197518897,2128.6684059074005,-509.31075080184553,-290.8731274023595,2430.2534930830548,-423.1454426094676,-274.11519301204873,2149.027025380218,-241.99654194788047,348.83952875102136,2598.0453369780607,-468.95137756096784,348.74410223174823,2687.789539949408,-236.7131178104633,742.1036238316536,2443.0986642876815,-589.1246259240863,727.8997830964053,2565.237348816271,-214.47584550281996,1185.9052788843992,2573.8922236390667,-515.9606412741388,1173.4469599726258,2700.5755728806726,-214.78019405400627,1264.7140042775425,2646.9329915993576,-488.1954472107805,1316.8495946020607,2900.75380929753,-234.71838016003383,1250.5182279610701,2404.204371807209,-634.6021140355633,1237.920175698735,2567.185294920706
-398.6956027584436,-499.6847537807438,2488.3406605146893,-377.1541712754263,-531.0373048807851,2494.7418073219355,-359.88955661999546,-531.117042394807,2498.1785370628036,-345.20014744419484,-530.7262899661167,2499.3971636491515,-412.433259857936,-530.479977970434,2506.6963360324266,-422.354105752468,-529.4728819667844,2515.008012822441,-431.78366492689224,-528.7930233098984,2526.9181049808512,-319.6680395582616,-519.9009460731241,2539.8970012596,-433.30085394169726,-512.0365330936514,2577.9334551966626,-372.996017769718,-458.2632936738872,2497.395440857588,-415.9888012034678,-460.7191455446146,2505.74651681511,-199.13339573475363,-307.7061945191483,2499.113746302126,-525.4519864712121,-305.3837943824625,2654.627385274778,-372.7286812590007,-139.43630665946557,2369.08374796883,-508.24199604906886,-133.73221677878615,2487.1525087139376,-488.0831876915004,-294.31919045693576,2514.8152300311376,-485.9594430368121,-284.51531549907236,2322.688765985303,-513.6021067259533,-323.9450281634821,2576.2077019151047,-501.7369820115797,-284.81177347519576,2135.0102985073077,-511.4140167053284,-340.9098400888612,2580.0269920436094,-421.3058543759134,-294.23249021561304,2127.240032417983,-506.5588402377266,-307.5330156774352,2447.571241750985,-423.65319996741,-288.11237459878373,2148.2889838607553,-248.17106337200818,333.261008137346,2578.786189237071,-475.34214885230244,334.32318269543805,2669.6966187127655,-233.55215187412426,738.2204168587787,2458.705976087609,-582.8537025544283,725.5824324513865,2581.835243224558,-213.59597993094775,1184.6200892185868,2574.8205173603915,-516.628813821101,1173.7263508105993,2702.397525993737,-216.23551450401476,1262.50826441545,2642.3007291104004,-490.06109452989773,1317.0657690694893,2903.1405980046143,-228.9317995762642,1253.2856439839973,2408.98173436003,-635.0684678352857,1241.0838349743124,2569.8009309270483
-394.02466960455234,-510.4090032394395,2497.7039489596978,-372.08412492912936,-542.3473859249115,2504.6062701794986,-354.7553153997021,-542.6146190267785,2507.5780957317834,-339.77189455277676,-542.5089701162553,2508.6721735965275,-407.7016286624975,-541.7834030838106,2518.3146604503486,-417.804326751611,-540.555129645915,2526.556983921607,-427.8748569747212,-539.690130062447,2538.306462507611,-315.07585910466514,-529.7373310348048,2548.5658896934565,-431.2446281366439,-520.5894705282744,2587.00395150742,-369.3250475350287,-467.742722089803,2505.9833759092066,-412.0405978794837,-471.0796217253061,2514.2862391602966,-195.51817443224047,-318.57686695027405,2504.406073334233,-521.4191244768464,-318.00524967853335,2663.671634418605,-370.3515741716296,-156.34064433146585,2367.1909820376927,-509.2674523201505,-149.22453908175152,2481.0603042429993,-485.3930144542708,-308.26002084097973,2522.0221629849416,-478.9440629763315,-292.9748997793905,2329.2787065903904,-509.5752462088163,-336.66376629859894,2588.3516621805325,-495.59884076454773,-289.8681660079111,2133.793146636963,-507.88742669790764,-353.9498856102274,2593.7751904337965,-444.8675332755075,-299.39592902062464,2130.190998799462,-500.99508913985807,-326.85004631206965,2503.416412653035,-423.73477143678446,-293.1734113223485,2148.3170080520395,-254.76918533970257,324.63254777745783,2560.187964929546,-479.20778182503204,327.44899702877933,2654.625250644691,-232.75322555267323,737.418246801486,2475.4503549655847,-574.7943133038643,725.2370111383543,2594.3637722468784,-213.28510798555598,1180.5503867050413,2574.748689430509,-517.3866936579684,1174.2137045074105,2703.006933733801,-217.98780120664713,1257.3807299747687,2636.4998658912327,-491.63983584682524,1321.5791548357086,2913.4258105343206,-224.85019707059257,1254.767751200324,2414.375418800386,-635.1604847150747,1244.6922207484913,2572.9617937374765
-391.4879600557153,-514.5311940997356,2507.1768156950375,-369.29979811653914,-547.3898739501768,2514.2399034658347,-352.72110753278344,-547.2564081241545,2514.958197331315,-337.74616027777904,-546.9884339980817,2514.9004422097587,-403.7145444431916,-547.8200274185308,2531.103937140045,-413.621972777315,-546.8740463295325,2539.884708267961,-424.2815469610997,-545.9549646559153,2550.8343930052715,-312.04509089883044,-533.4195663494475,2554.983989233045,-428.17512785035836,-526.1313431798568,2594.9585761350845,-366.97942901238827,-470.15832521702964,2513.9616385576055,-409.5908012817389,-474.16194799187616,2523.4203775586725,-192.0023099180559,-324.2842529029635,2510.065614375118,-516.3285174449717,-324.34486469919295,2673.3868907858855,-366.07636013575006,-168.65515371065422,2369.0119930454302,-510.35449967845204,-158.69102355894464,2485.702717778595,-483.1650844074515,-315.63427222462235,2530.24174735072,-484.5884272486013,-290.2027730095547,2327.6698898844215,-506.90454906155895,-344.5481555555706,2595.6030684427496,-499.09958759907215,-289.4984780770816,2133.2245419618903,-504.79947454837605,-359.95669801601457,2602.638919755499,-481.9366865303695,-299.2964779517945,2133.3979287264674,-495.63643027397865,-341.9692415670746,2563.200856400613,-424.0864445471409,-295.5039770426637,2147.1024048311438,-261.9568952031823,320.3291238640589,2543.362586255178,-482.5954254829991,324.436512431834,2641.607752352438,-233.90891787644668,738.9133991624926,2492.0878147414774,-566.2471920230691,727.1050975808542,2603.9172587831235,-212.94384432354522,1176.6927676073562,2575.129898435963,-518.1681084600757,1174.551985150735,2703.6910205062018,-217.98927403767817,1256.6036239013963,2640.916524817188,-493.85450233802135,1325.9584006449356,2925.315196230047,-222.9249895040025,1255.1792519695362,2418.412433631909,-633.591063068733,1247.397070417013,2577.946251813302
-389.041560747195,-513.4712746219104,2515.252170708958,-366.8023999633614,-548.7910867955627,2522.830572750458,-350.59609285922994,-547.9103980485976,2522.132571938064,-335.76181905519036,-546.8370301422018,2520.8095879687935,-400.0178351951294,-550.1140603693276,2541.7120245934852,-409.94297126478364,-549.3054085369364,2550.7483341313955,-421.19647819800116,-548.0926828358629,2560.4999994753452,-308.52828560827004,-532.7365916986731,2561.645764714699,-425.0743908683461,-527.6455806379759,2602.315752050595,-363.966462355189,-468.77704079806074,2521.754571090894,-407.02520124005315,-471.94443098105126,2532.309782602393,-188.75723626997512,-323.4380271577526,2515.5835453167274,-510.6450181519474,-324.9889528521683,2684.7982662483237,-360.2721608664915,-174.05627992464508,2374.9679667241126,-510.6895507251154,-162.60468603240298,2499.1743571559055,-483.14459270713,-316.4185174431551,2539.661982588928,-501.0192888591286,-280.22994805162466,2316.1030350880073,-507.0443615330643,-342.7325878898832,2601.6561504368956,-517.8691254310779,-283.3992665763537,2117.9113484957106,-504.76030534917936,-357.765506068303,2609.54647723804,-517.6925801329963,-293.71373568689523,2119.907397534603,-495.10352513863074,-346.14503405669495,2602.3163112174916,-435.26402138431763,-291.87636873120425,2136.923646729558,-269.59633034665364,318.076232496188,2529.609303905209,-485.98505238254603,323.4754656794028,2630.9692399421856,-236.62819035465296,741.033081922178,2503.0889205566214,-557.0590467799038,732.147190086441,2611.7624283815358,-212.8689192295065,1175.5529750791977,2574.9327956590187,-517.9441788196449,1175.6322897192138,2705.6104188313507,-223.33494783356065,1239.8424803293728,2607.8374312045516,-495.5004151779032,1327.06966371829,2932.2856728981214,-224.8023759532379,1254.533478638128,2417.6068719429372,-629.5360842876009,1249.3895930559347,2581.8556719694566
-385.3946369724133,-510.8892107839645,2523.5026796718344,-362.80921269736734,-548.1498586803065,2532.4180741118653,-346.3977210475196,-546.5980543281171,2531.6629410256155,-331.7916539227775,-544.6909001968288,2529.3832814673024,-396.09643531249566,-549.6986038819113,2550.066070909206,-406.7158822020987,-548.4578782021541,2557.985688909412,-418.0223593408049,-547.027183247167,2566.844765771298,-304.28542902737297,-530.2699717445897,2570.130819486508,-422.59673462321655,-526.3690488766272,2608.4604042820083,-359.96284737267644,-466.59271396024644,2530.32089111783,-404.66337094256545,-468.60210963906366,2539.659556396303,-186.43621652073196,-317.73090064479055,2519.9993507625413,-506.60956089009153,-322.7559750546891,2694.2263984624233,-355.4564288025508,-171.09266146205707,2382.5457210850527,-508.3371630150391,-159.05146698127217,2514.2983191757858,-484.383544819968,-312.13843441274247,2547.849928569798,-479.692658304241,-277.7264412374659,2352.0292204063244,-508.5582075832773,-337.867287215436,2606.562363269623,-481.66032702684595,-291.88022711675774,2203.3147431948155,-505.9988839831227,-352.6685338483717,2614.4330957599745,-474.7180749944228,-304.30193043321333,2209.187584418203,-496.621169976699,-339.6014473469531,2599.2427022046186,-385.1437051525719,-296.85739081073245,2211.03971360548,-276.17645991785474,316.40954226057863,2518.959870796287,-489.52076483189273,323.24036106859546,2621.110391162115,-239.48263544215726,741.6833618270168,2506.7450399021695,-551.8769794175903,735.0489099511313,2614.4383435489644,-213.04658542369384,1176.1876842287966,2574.610052411592,-516.8810839551586,1176.4969533944484,2708.090479005124,-230.04372583107988,1219.5391090609637,2563.454841031288,-496.1210733500541,1323.1607481378505,2926.9339029050084,-228.072433106202,1252.739273403284,2412.8869085411607,-625.3118489401745,1249.7454385715334,2584.668676825875
-382.5328508647642,-506.47267665173644,2529.8231526593013,-359.29579196212444,-544.9475186947636,2540.649564907175,-342.717790565242,-542.960893754157,2539.7517419122296,-328.08349828373116,-540.717066407189,2536.923916736194,-393.21612893586166,-546.2543862507905,2555.645273835191,-404.3923600369986,-544.6789337506677,2562.3938578624006,-415.2203290374617,-543.2476034759949,2570.6989676837725,-300.67587472099245,-526.2569801295435,2577.212465822236,-420.24386955553933,-522.6920232722377,2612.6384878765966,-356.81619968359286,-462.52652562224984,2536.9474061312358,-403.127804618543,-463.5393750693549,2544.3060070994557,-185.26486563039535,-310.235457729271,2521.622382649113,-504.5176951191982,-318.88447264511206,2700.1919720865344,-355.32700950832657,-166.2140012495857,2386.233141254661,-506.2264099524916,-154.94927316193366,2516.2726684650115,-486.49398442510403,-307.32834906818874,2551.8116514492967,-426.46733459406266,-278.9635789515675,2375.145150102736,-511.7246762430592,-333.5674409302295,2608.172471239657,-395.558907505648,-301.83556712455106,2328.7337071739566,-506.8777817411544,-349.513411559768,2617.3374887929303,-385.84103862861093,-314.29976862449143,2334.443136680091,-497.7449340821256,-335.8039767000474,2601.2884776671426,-308.88662547352396,-300.03582837608326,2318.5312547688745,-280.86026862161157,318.17867262484685,2510.721612331179,-492.6637812791218,326.1878416684646,2613.363196180002,-242.09825934053674,742.0484426021033,2503.418808401835,-551.4970156768484,736.642176606596,2612.0944540074174,-214.54969470075318,1175.5726449420451,2572.629149015311,-515.9557008991401,1176.596583523909,2709.1319614983945,-235.37809937881912,1203.5905163762775,2530.3637770179903,-496.77992813453136,1318.6694703487794,2919.40247072241,-233.2369366569975,1249.0332803871158,2406.553541954034,-623.246904453606,1248.512152664782,2583.4265407393577
